"ID","Producto","Fabricante","Familia","Marca","Código de barras","Troquel","Código externo","Habilitado","Nodo Habilitado","Estado","Nodo","Acciones"
"100100000000182482","LA PROVIDENCIA FID.CODIT.500G","","","","7798141970391","","","SI","FTW","1","FTW",""
"100100000000163003","LA PROVIDENCIA FIDEOS MOSX500","","","","7798141970360","","A50052139","SI","FTW","1","FTW",""
"100100000000124293","LA PROVIDENCIA FIDEOS TA X500","COMPLEJO ALIM.SAN SALVADOR","FIDEO                              (ALM)","LA PROVIDENCIA","7798141970353","","A50012442","SI","FTW","1","FTW",""
"100100000000124294","LA PROVIDENCIA FIDEOS TIRX500","COMPLEJO ALIM.SAN SALVADOR","FIDEO                              (ALM)","LA PROVIDENCIA","7798141970384","","A50012443","SI","FTW","1","FTW",""
"100100000000182483","LA PROVIDENCIA FID.NIDO-T.500G","","","","7798141971404","","","SI","FTW","1","FTW",""
"100100000000182484","LA PROVIDENCIA FID.SPAG 500G","","","","7798141970346","","","SI","FTW","1","FTW",""
"100100000000126084","LA PROVIDENCIA GALLE CRAKX101","COMPLEJO ALIM.SAN SALVADOR","GALLETITA                          (ALM)","LA","7798141972364","","A50014263","SI","FTW","1","FTW",""
"100100000000131971","LA PROVIDENCIA GALLET   3X303","","","","7798141972371","","A50020324","SI","FTW","1","FTW",""
"100100000000183040","LA QUESERA QUE.RALLA.100G","","","","7792882028830","","","SI","FTW","1","FTW",""
"100100000000183041","LA QUESERA QUE.RALLA.150G","","","","7792882000218","","","SI","FTW","1","FTW",""
"100100000000183042","LA QUESERA QUE.RALLA.1K","","","","7792882000225","","","SI","FTW","1","FTW",""
"100100000000183043","LA QUESERA QUE.RALLA.8G 100UN","","","","7792882000294","","","SI","FTW","1","FTW",""
"100100000000183039","LA QUESERA QUE.RALLA./JC 3K","","","","7792882028977","","","SI","FTW","1","FTW",""
"100100000000143054","LA QUESERA RALLADITO     X40G","","","","7792882000201","","A50031477","SI","FTW","1","FTW",""
